,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
36,0.10827757295671772,2222.841460931811,0.0010000000091071742,17663.799842781857,3470.0053612343318,6056.00982489753,7980.455394760802
37,0.18737250154015864,2130.7731639603944,0.0010000000007897053,17892.217904019657,3410.165093367429,6033.000960285054,8005.494491386066
38,0.23204055187483832,2126.3576224118347,0.0010000000139773863,17934.07511080265,3374.9674691895907,6012.648116644364,8001.241416858411
39,0.21198060213121261,2121.8537403133064,0.0010000039501808727,17921.034237205728,3390.5945154298643,6021.630319194139,8003.574688098501
40,0.14695508283342118,2129.3916335787258,0.0010000040348239446,17816.387156898534,3440.168403676187,6044.8446853971855,7996.041049090083
41,0.21571967322548818,2137.7080322635193,0.001000000249706365,17921.132180334505,3388.546206031515,6022.056514902711,8005.866018717012
42,0.18689948256005764,2122.286167492953,0.0010000003012286198,17893.076617730465,3410.014699482984,6031.933308564262,8003.855416825771
43,0.11645737754695693,2295.300875713738,0.001000002235030019,17681.819468891677,3464.8902976597333,6056.048972304527,7986.340797127093
44,0.13008072299797868,2283.3238945138737,0.0010000000000004383,17729.64166371733,3455.2181782550615,6054.026453304898,7994.206822692247
45,0.14805026238619082,2174.1112474454517,0.0010000056219581037,17805.478118514016,3440.991853914804,6048.196104916791,8000.640162590859
46,0.15582881917229147,2174.8974697567337,0.0010000022036840426,17823.107933857296,3435.3278889650232,6046.33023344908,8003.3449951315915
47,0.19485123711778488,2184.4516095154936,0.0010000005521205015,17882.562051250894,3406.2108905958366,6034.007583190466,8010.152733128919
48,0.2122533344500907,2127.4265780862966,0.0010000013444842234,17920.266073673163,3390.7324427571407,6022.367287762795,8004.662379168743
49,0.14980307460438014,2212.0995829022195,0.0010000000950067946,17798.15577665986,3440.383715239902,6049.040073675141,8002.3666202826935
50,0.13342507702839926,2131.4363442195677,0.0010000002199946408,17779.114945983412,3450.0249303635533,6047.855575786609,7990.4418018315655
51,0.1528802488010363,2202.4422057061,0.0010000001461792096,17807.631924058893,3438.000972563418,6048.051873185695,8003.254239845417
52,0.19348958016034382,2136.420735189776,0.001000011393565457,17899.05057340763,3405.77217884121,6031.364907250892,8006.668144496551
53,0.19033377904922444,2192.120314662391,0.0010000016477774035,17874.739250161332,3409.8172877604484,6036.015391860733,8010.209325550291
54,0.18196729932064798,2142.1603715954952,0.0010000002581992975,17882.389682758196,3414.8172507928325,6036.205152936642,8006.526821328851
55,0.13361525675500682,2246.571195043285,0.001000000000000485,17747.176407513423,3452.4324789339203,6053.024798281989,7995.864822855629
56,0.12091315826283923,2162.59379083948,0.0010000006690923746,17730.165826928765,3460.101937167376,6052.535979774455,7986.841788094915
57,0.2299750312647895,2125.86965091525,0.0010000000865377208,17933.06129894386,3376.593259881358,6013.634763692041,8001.607560933926
58,0.22253735310170658,2122.6954787223067,0.0010000003057190226,17929.04951316373,3382.3205586592576,6016.836965195485,8002.3848795027825
59,0.20701250905861096,2138.8016818840847,0.0010000026106855512,17913.30268230096,3395.4204285604583,6026.0704265504255,8006.794434665606
60,0.17565469954601545,2151.0206062518478,0.0010000000776946615,17869.166252598923,3419.9219003012163,6039.100649761843,8006.531154409389
61,0.22081546789689682,2132.280635065025,0.0010000000674293885,17926.033236876014,3384.25211752058,6019.031690320338,8004.3992914348455
62,0.2454349073478622,2091.0849491699237,0.0010000012222502665,17945.03727053552,3360.510675804011,5995.781191366542,7983.91820552106
63,0.14620944975485162,2218.5630622255244,0.0010000025570940539,17787.967141647183,3443.078030168186,6050.010028479098,8001.120679095179
64,0.2396746693672966,2116.866453292109,0.0010000005108630641,17939.355741786105,3368.166092280041,6007.009336788886,7997.204893112459
65,0.2506536506578422,2103.822519307186,0.0010000000012987636,17945.036434699217,3358.010641316588,5997.711442919157,7989.3867130197195
66,0.26003870793437994,2093.0683372984977,0.001000000028820181,17948.079430597987,3348.8405599610455,5988.1911778901385,7980.048179459034
67,0.22140227848682914,2123.2047838797603,0.0010000000010967642,17928.178950492278,3383.254626905842,6017.467542202127,8002.67608668194
68,0.16133982915922063,2148.987833127389,0.0010000004301051475,17845.156714321485,3430.518178807333,6043.269909149561,8003.256581909214
69,0.10655235877603324,2292.247519352847,0.0010000000057429398,17642.802413185396,3471.7533954494065,6057.000811821194,7979.58573734916
70,0.21631046387931752,2134.9301466255342,0.0010000000128216682,17922.17940005512,3387.94736192922,6021.473615971151,8005.418220425386
71,0.18654744920075503,2147.2016182624798,0.0010000000364359743,17887.405544600282,3411.5409373369835,6035.025215953509,8007.512549072022
72,0.2389078860277466,2110.9024738584894,0.0010000000617474984,17940.035917308145,3368.2873240077033,6006.145054957323,7995.67835347587
73,0.2113899663642645,2129.949462124078,0.0010000002460370096,17919.036152263598,3391.5538166687033,6023.101475100836,8005.182231115004
74,0.2092667159472107,2140.3615553413792,0.00100000215921038,17915.090133034788,3393.729983711113,6025.244805569858,8006.830129020558
75,0.13555899356131024,2210.947926271997,0.001000000002040935,17761.57238763127,3450.6560336569664,6052.030856847422,7996.4154445425265
76,0.2329477660541707,2087.726788387125,0.001000000003587195,17940.057286149102,3370.0070926360236,6000.762326960916,7984.660861467947
77,0.2456756473159727,2099.668181688361,0.0010000001095928335,17944.169420057813,3361.5822179964052,5999.195392566696,7989.103331192465
78,0.2332186050862258,2112.6887464737742,0.0010000006806728631,17937.118332199927,3373.031969029782,6009.563940755797,7997.686768015374
79,0.18248160593350862,2251.1612141236487,0.00100000008220892,17848.341732229175,3416.5119983285617,6040.090413153371,8010.347974303073
80,0.22454062625015137,2113.308467985233,0.0010000000033495108,17932.012236376544,3380.024589627452,6014.088143348708,7999.672188966604
81,0.10609091694043306,2150.64715630768,0.0010000024446273018,17676.24016812224,3470.0483142109642,6053.282993678623,7976.0462608195785
82,0.19338100396191676,2143.862618493838,0.0010000032814908124,17897.48720260648,3406.1848081354037,6032.160841405783,8007.568334657426
83,0.10739402023932654,2184.055626299473,0.0010000001444809249,17670.4085865559,3470.0311882480355,6055.01924662262,7978.95354406843
84,0.21904501032103685,2135.4197863890936,0.0010000000065186775,17924.155041372767,3385.8127312588304,6020.248118981319,8005.121766129264
85,0.1866324079528152,2194.763764256477,0.0010000070158270162,17869.167523134543,3412.686676829984,6037.471475202332,8010.0250334209395
86,0.19064648849285326,2143.315854178528,0.0010000032191905732,17894.158529961867,3408.2580327653286,6033.157565420247,8007.38943618311
87,0.23016068201187329,2131.366260399105,0.0010000000293238903,17932.072385782056,3376.760134436777,6014.296267703658,8002.522339219596
88,0.22631803979638318,2129.991572962858,0.001000000018273684,17930.104992951805,3379.7552245672387,6016.052609420039,8003.082754178182
89,0.26215312075754826,2084.624244460988,0.0010000021976852675,17949.007610777287,3345.512302765052,5982.34652481579,7972.237428788609
90,0.25572486887726004,2096.354208103212,0.0010000049016840435,17947.068462332812,3352.8989452653,5992.165754916248,7983.801099208306
91,0.16992461627302302,2155.322313477939,0.0010000000003480328,17858.01578596809,3424.359835856084,6041.234412178128,8005.83153957377
92,0.2511430004910603,2109.9251986470367,0.0010000000206331545,17944.19872152129,3358.234215383352,5999.080879477965,7991.535001858645
93,0.2004255160200252,2180.559407430536,0.0010000009110631355,17889.96240623443,3401.8323021472893,6031.614336002629,8010.032153362726
94,0.24427387388333482,2105.0308893891684,0.0010000000889789826,17943.005844535528,3363.3530006697893,6001.678919576107,7991.981597786086
95,0.24310534667996128,2108.4299622079307,0.0010000000020205144,17942.05655916251,3364.651884418191,6003.2491499248445,7993.633968038378
96,0.2101481767471709,2134.609860010484,0.001000000142081471,17917.064035442574,3392.771504109168,6024.233920059418,8006.0096530216615
97,0.19952137468252795,2118.4814371299985,0.0010000001625463534,17909.351698772007,3400.0602460851633,6026.384375829432,8003.431361241304
98,0.20451771296342336,2190.676364216825,0.0010000000009391366,17890.85699933721,3398.8547488471345,6030.276725701813,8010.232398706526
99,0.23651757404192247,2125.556649292077,0.0010000000023760284,17936.41578617911,3371.3169080768394,6010.18692019448,8000.000360062064
100,0.2410494462112082,2110.172026194293,0.001000000000415158,17941.014887045734,3366.4862178677104,6004.810383821777,7994.838603083967
101,0.23333594255708318,2106.655512760996,0.0010000004853714295,17938.124982257155,3372.3695537104704,6008.01867662753,7995.597138611515
102,0.19775199903755983,2131.270238732813,0.0010000000112172717,17905.089151861896,3402.2318470175787,6029.071001782101,8005.994506207027
103,0.1735491112857095,2144.1644122622592,0.0010000000013097336,17868.687015768668,3421.244085345328,6039.207417517291,8005.510154231277
104,0.1487971497437054,2171.1420430651647,0.0010000005793941538,17808.29212538868,3440.37855270363,6047.882079429107,8000.778849493306
105,0.13801205767700891,2235.5160870051495,0.0010000000008741885,17762.78312072921,3449.1808887587326,6052.039102847019,7997.859736841366
106,0.1610801633100157,2135.649029760714,0.0010000000803803278,17847.127315019094,3430.1478492790316,6042.061692108344,8001.65500055564
107,0.1714007344472286,2146.7042429318703,0.0010000000094433031,17864.506126757813,3422.952983909161,6040.110967348073,8005.372182414687
108,0.16723645480361682,2173.0717811218933,0.0010000022601898164,17846.328953252178,3426.8544998182024,6043.070242126058,8006.321863354453
109,0.1217659538865376,2210.975346331864,0.001000000143123617,17718.074244540123,3460.446777500936,6054.256295618315,7989.065083526444
110,0.25213105187440915,2098.8580048069734,0.0010000000114930203,17946.038763430002,3356.1973840612486,5995.222709724611,7986.51271132595
111,0.12134161899725907,2175.687390807203,0.0010000022250814327,17727.073880655902,3460.130587856242,6053.155950445473,7987.797731947507
112,0.147383299736373,2141.010479343912,0.0010000000005107835,17815.43534558827,3440.428145031889,6046.0889771097,7997.880286524162
113,0.10628089215640804,2166.085943208277,0.0010000000773174296,17671.743281573243,3470.389367975767,6054.282693878264,7977.316792069778
114,0.2577145290596416,2090.4524704164405,0.0010000000291527054,17948.014031159702,3350.3262420584597,5988.350518415209,7979.109573624614
