,sr,miu,irstp,Total Aggregated Utility,Distance to threshold 2035,Distance to threshold 2055,Distance to threshold 2075,Population under threshold 2035,Population under threshold 2055,Population under threshold 2075
0,0.15188788351285437,2068.5444221892517,0.0010000125948636217,17850.311229595973,0.10482533091973512,0.0,0.0,265.1144638558088,0.0,0.0
1,0.11918010398836942,2065.00400353081,0.0010005178276997673,17752.14746215763,0.10103204579433256,0.0,0.0,265.1144638558088,0.0,0.0
2,0.17749634104273732,2075.4890318719913,0.001000055058862738,17900.39807248881,0.10781784850633858,0.0,0.0,265.1144638558088,0.0,0.0
3,0.13367822159849563,2065.078344301314,0.0010005178276997673,17800.222333982656,0.10270372776637915,0.0,0.0,265.1144638558088,0.0,0.0
4,0.22340783267300832,2069.329386245352,0.0010000676865479373,17951.26119673679,0.11310124056274429,0.0,0.0,265.1144638558088,0.0,0.0
5,0.10797587331113996,2066.5158963990566,0.0010001390523255757,17709.002957517503,0.09975067713196295,0.0,0.0,265.1144638558088,0.0,0.0
6,0.10003418317180776,2065.0274617959194,0.0010000059379713015,17673.04540033527,0.09882515087282195,0.0,0.0,265.1144638558088,0.0,0.0
