,sr,miu,irstp,Total Aggregated Utility,Distance to threshold 2035,Distance to threshold 2055,Distance to threshold 2075,Population under threshold 2035,Population under threshold 2055,Population under threshold 2075
0,0.1000403214947999,2132.3574164182482,0.001000933223459258,17665.627745918835,0.09904122127401016,0.0,0.0,265.1144638558088,0.0,0.0
1,0.1960385479796103,2135.0970935044847,0.001001976550956205,17913.348054974518,0.11011486214255406,0.0,0.0,265.1144638558088,0.0,0.0
2,0.1000045231178795,2132.3574164182482,0.001357920485315695,16646.561300796468,0.09903709654170845,0.0,0.0,265.1144638558088,0.0,0.0
3,0.12272928887232443,2163.8428835936047,0.0010007151958267926,17751.127276671014,0.10169204267600862,0.0,0.0,265.1144638558088,0.0,0.0
4,0.11232343855429001,2139.215357296704,0.001001384847697173,17717.281831473905,0.10046589945030693,0.0,0.0,265.1144638558088,0.0,0.0
5,0.1356894519337346,2130.119313110112,0.0010007624620233932,17800.695586422724,0.10314452377798666,0.0,0.0,265.1144638558088,0.0,0.0
6,0.16754400294265268,2135.619555479729,0.0010021212947438462,17870.233028847044,0.10682453954692428,0.0,0.0,265.1144638558088,0.0,0.0
