,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.17975092480409496,2259.5863483485923,0.0010000001628943588,17842.56729867178,3418.6448876218856,6041.135541039628,8010.054681894491
1,0.12450543340636515,2297.529311698545,0.0010000000172706584,17709.634211306962,3459.2487044144195,6055.0066293826185,7991.18928732173
2,0.20281322931406184,2184.2605847264267,0.0010000000018968766,17891.240188695032,3400.0576457887764,6030.768035262034,8010.1032680289045
3,0.1306195347901548,2295.7711930851465,0.0010000000523952978,17729.229915113454,3454.9058296683265,6054.031367819735,7994.49640094702
4,0.20012808283916408,2128.8140998363774,0.0010000000694541649,17908.19605968839,3400.2602018165417,6027.781367739963,8005.5742086978835
5,0.2353738121083007,2107.23029866239,0.0010000029199167414,17939.028392196382,3370.78800324909,6007.105766076076,7995.318299126135
6,0.22981253584711597,2129.6741758361286,0.0010000038805874805,17932.199950402708,3376.945663447633,6014.251943570221,8002.319695469925
7,0.18861605570762885,2145.3132576210323,0.0010000000643417262,17891.1314546833,3409.8906596196753,6034.100853614805,8007.479656735576
8,0.106359216274421,2156.1941842737842,0.0010000060023481392,17676.468488426617,3470.0481841870755,6053.666602657259,7976.705229251803
9,0.193188456393981,2182.813687778334,0.0010000007776422744,17881.169965291432,3407.455256039733,6034.592940488301,8010.049463237301
10,0.14887247374417165,2175.174529633366,0.0010000104421887355,17807.181585394846,3440.417677087217,6048.052416904164,8000.989887243174
11,0.25174182293646385,2098.4455727419245,0.001000000222809251,17946.001748407598,3356.4624043967583,5995.2990725670625,7986.433019281138
12,0.1897578660372916,2186.747834776964,0.001000007552246729,17875.66780517025,3410.1587708715015,6036.046065887595,8010.016565596734
13,0.2026213404502299,2143.4094390759988,0.001000000579885999,17908.026238051913,3399.035544660862,6028.394838881677,8007.534819633306
14,0.15844442836110087,2149.260555836103,0.0010000000696454014,17839.135140064438,3432.6640038823452,6044.081157745378,8002.466874805289
15,0.26315263680475304,2086.011469346467,0.0010000000685639837,17949.00327632448,3344.9763750904094,5982.596876117652,7973.152041135074
16,0.1831500213654939,2146.5789957786205,0.0010000000158782764,17883.270211569383,3414.0989462872712,6036.1907219668365,8007.128393652814
17,0.23079829763022938,2128.1988717159534,0.0010000001524472066,17933.044785874263,3376.072621170318,6013.549213596432,8001.854376481731
18,0.24218013325741708,2112.420860329957,0.0010000002251522814,17941.08277471467,3365.771045419863,6004.715020764837,7995.230332466723
19,0.17484068670714772,2137.9552385171523,0.001000000012498464,17872.01024271796,3420.006703196345,6038.179126452693,8005.00107573468
20,0.1773795044807033,2146.9677187894094,0.001000000017733968,17874.413559874793,3418.475433610783,6038.203206986377,8006.425376090615
21,0.13563999287759107,2179.4875014464124,0.0010000000073035619,17771.147707092186,3450.066266641,6051.025284047535,7995.610646884193
22,0.13442710498856184,2148.8644205863393,0.0010000000175172021,17779.06280539019,3450.0789306042934,6049.45259808407,7993.107754849644
23,0.21609311988670812,2139.014764984734,0.0010000000103491155,17921.158063573235,3388.3119937998936,6022.0216105041645,8005.986228149744
24,0.22292259092707423,2105.7241989246645,0.0010000000132728655,17932.105348228677,3380.5935605918407,6013.001325959737,7997.33681808616
25,0.1985122733723321,2179.782044355464,0.0010000000043609838,17888.289380834212,3403.294813171421,6032.36360641206,8010.022422400039
26,0.1874894163669426,2132.3612801111935,0.0010000000844687254,17892.090163631827,3410.1606176808477,6033.1589713101075,8005.755862646405
