,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.19177852212149255,2186.721604486668,0.0010000214898453637,17878.160923996373,3408.6107785742406,6035.275448128528,8010.111913777709
1,0.20316266019022947,2144.2035186073695,0.00100000014901444,17908.432261256858,3398.6478856740227,6028.240775148159,8007.602501644689
2,0.1795119630461864,2145.5185512803037,0.0010000028090269791,17878.037447497903,3416.8106647919763,6037.35887315035,8006.580812621472
3,0.12321186986269461,2285.2786283328796,0.001000000241672734,17707.289981127044,3460.092719797053,6055.101030641564,7990.4384963720695
4,0.25139368660701006,2097.6895858715457,0.0010000010827142223,17946.01375646692,3356.6462861042,5995.220244368809,7986.1458297262725
5,0.19307350195733336,2143.039090066416,0.0010000032497753642,17897.26629584574,3406.3869608750438,6032.203567420355,8007.467984707975
6,0.10695591262605107,2299.766403462609,0.001000000585496876,17643.39585809937,3471.5150423664327,6057.021548712435,7979.882641872962
7,0.18629304985314818,2116.7412253776047,0.0010000004044090896,17893.15795292514,3410.079247003581,6031.158800362469,8002.474206935198
8,0.23304291957219334,2123.399913755895,0.0010000052569468572,17935.133110620234,3373.9764039453325,6011.675372509846,8000.4237679848375
9,0.21107715828671633,2128.452436845849,0.0010000008719482925,17919.04595476033,3391.7143668954664,6023.03891845548,8004.954182088754
10,0.13443075313254374,2158.795201852386,0.0010000036128593544,17775.07038630694,3450.406513863161,6050.170487767577,7993.920233219575
11,0.23318401863448293,2106.7060726955956,0.001000000148648349,17938.04083032823,3372.4968730860855,6008.111513142318,7995.652497374358
12,0.24000426095659466,2113.9456202040287,0.001000000007198322,17940.003474922672,3367.6650230950004,6006.235586269384,7996.309946445731
13,0.21254924368700323,2124.431296245544,0.001000000148085287,17921.093470445325,3390.3173771812067,6021.789794244323,8004.062914180607
14,0.19582462817349777,2179.688187030263,0.0010000001560827969,17885.306797761277,3405.3646490358637,6033.435811325678,8010.001876625043
15,0.24632961876045897,2094.2469817210645,0.0010000008712929994,17945.028949916912,3360.291939067759,5996.726828132429,7985.804679632804
16,0.21644277308574456,2136.2571293776905,0.0010000000019342252,17922.004968410478,3387.9078032844222,6021.5627717164725,8005.585329658557
17,0.16145942048442455,2139.884279230095,0.0010000182584024842,17847.05023368873,3430.0617547241636,6042.405464912712,8002.304045179468
18,0.13063681463267438,2292.9570447700803,0.0010000002515633127,17729.730935691085,3454.8781817292797,6054.008113633485,7994.503742202481
19,0.23571592352353216,2107.9368971905305,0.0010000024174729592,17939.080227658185,3370.5829941142515,6007.111620042119,7995.493748764015
20,0.14509379607508593,2271.470307047166,0.0010000088490285431,17773.041769290496,3444.3671886280554,6051.010035362165,8001.045612981093
21,0.20358512339791227,2183.257780758814,0.0010000015576548027,17892.290064656518,3399.43828041555,6030.404589282796,8010.040767101507
22,0.2001390497274006,2139.5789239482324,0.0010000050304697424,17906.128281030793,3400.794072273659,6029.049313721067,8007.145415858671
23,0.23110597015555046,2128.69691217078,0.0010000075943024157,17933.088712427587,3375.853965707481,6013.458089682084,8001.868884403515
