,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.11972647316161916,2150.8031077337773,0.0010003747559600847,17729.540872910322,3460.5252955284905,6051.776654454094,7985.018368421513
1,0.20056333720995803,2187.3756689268275,0.001000223998382848,17887.252610996118,3401.8384819316607,6031.74990604842,8010.134699577263
2,0.16201367870589373,2187.3756689268275,0.0010007585545987103,17828.80587775955,3430.9524913361633,6044.94106435742,8005.17234875927
3,0.17163707780871104,2162.8754959795237,0.0010001983329472935,17856.76824083518,3423.287915075814,6041.126784506059,8006.580914437822
4,0.19432141746537912,2128.8935711033323,0.00100010964675904,17901.166163289367,3404.731017533926,6030.084832209406,8005.4830654661455
5,0.1252625749518406,2178.757454312845,0.0010000991135429187,17739.17605912004,3457.4233235671372,6052.7052772957395,7990.146348613443
6,0.13218025003658165,2158.803362948847,0.0010001324526500144,17767.9648727563,3452.000320903557,6050.532732057409,7992.735042706489
7,0.1067356805398347,2217.097873766806,0.0010010776728143712,17655.28331900244,3470.890259589115,6055.695308392759,7978.665760253845
8,0.12674510527419738,2146.226577147154,0.0010001540003661056,17755.193744306474,3455.4306393226084,6050.476179324024,7988.781034754194
9,0.16754342271996223,2141.351504903278,0.0010000122557646336,17858.55505584182,3425.61310107598,6040.797551038777,8003.983079175801
10,0.1399996269851695,2188.6878931525625,0.0010001324526500144,17779.484877769726,3447.1042542314244,6050.488891759084,7997.8502581331195
11,0.1479310080618476,2182.424493283144,0.001000017026340291,17801.87277973848,3441.2575445102702,6048.575467817423,8000.928338523272
12,0.11351777936045865,2164.527769156517,0.0010001538534906002,17701.66270549708,3465.3144856605936,6053.483409860949,7982.19411740051
